                         CADASTRO DE PRODUTOS DA POF 2008-2009;;;;;;;;
;;;;;;;;
( CÓDIGO = 3 DÍGITOS + 2 DÍGITOS REFERENTE AO SEQUENCIAL DO CÓDIGO );;;;;;;;
(GRUPO = 2 DÍGITOS APENAS PARA CÓDIGOS DA CADERNETA DE DESPESA COLETIVA - POF3) ;;;;;;;;
;;;;;;;;
;;;;;;;;
QUADRO;GRUPO;Quadro_2dig_txt;CÓDIGO;codigo_txt;Complete_item_code;PRODUTO;;
63 a 69;68;68;01507;01507;X6801507;LARANJA BANANA;;
63 a 69;68;68;01508;01508;X6801508;LARANJA VALENCIA;;
63 a 69;68;68;01509;01509;X6801509;LARANJA VALENCIANA;;
63 a 69;68;68;01601;01601;X6801601;MACADAMIA;;
63 a 69;68;68;01701;01701;X6801701;LARANJA DA TERRA;;
63 a 69;68;68;01702;01702;X6801702;LARANJA AMARGA;;
63 a 69;68;68;01703;01703;X6801703;LARANJA AZEDA;;
63 a 69;68;68;01704;01704;X6801704;LARANJA BRANCA;;
63 a 69;68;68;01705;01705;X6801705;LARANJA BIGARADE;;
63 a 69;68;68;01706;01706;X6801706;LARANJA DE SEVILHA;;
63 a 69;68;68;01707;01707;X6801707;LARANJA DE DOCE;;
63 a 69;68;68;01801;01801;X6801801;LARANJA (NAO-ESPECIFICADA);;
63 a 69;68;68;01802;01802;X6801802;LARANJA NAO-ESPECIFICADA;;
63 a 69;68;68;01901;01901;X6801901;LIMA;;
63 a 69;68;68;01902;01902;X6801902;LIMA DA PERSIA;;
63 a 69;68;68;01903;01903;X6801903;LIMA DE BICO;;
63 a 69;68;68;01904;01904;X6801904;LIMA COMUM;;
63 a 69;68;68;02001;02001;X6802001;LIMAO COMUM;;
63 a 69;68;68;02002;02002;X6802002;LIMAO AMARGO;;
63 a 69;68;68;02003;02003;X6802003;LIMAO AZEDO;;
63 a 69;68;68;02004;02004;X6802004;LIMAO DE MOLHO;;
63 a 69;68;68;02005;02005;X6802005;LIMAO SILVESTRE;;
63 a 69;68;68;02006;02006;X6802006;LIMAO CHINA;;
63 a 69;68;68;02007;02007;X6802007;LIMAO ROSA;;
63 a 69;68;68;02008;02008;X6802008;LIMAO PAULISTA;;
63 a 69;68;68;02009;02009;X6802009;LIMAO MIRIM;;
63 a 69;68;68;02010;02010;X6802010;LIMAO TAITI;;
63 a 69;68;68;02011;02011;X6802011;LIMAO CRAVO;;
63 a 69;68;68;02012;02012;X6802012;LIMAO BRANCO;;
63 a 69;68;68;02013;02013;X6802013;LIMAO HAWAI;;
63 a 69;68;68;02014;02014;X6802014;LIMAO CAPETA;;
63 a 69;68;68;02101;02101;X6802101;LIMAO GALEGO;;
63 a 69;68;68;02102;02102;X6802102;LIMAO VERDADEIRO;;
63 a 69;68;68;02103;02103;X6802103;LIMAO VERMELHO;;
63 a 69;68;68;02104;02104;X6802104;LIMAO BERGAMOTA;;
63 a 69;68;68;02105;02105;X6802105;LIMAO BALAO;;
63 a 69;68;68;02106;02106;X6802106;LIMAO BOI;;
63 a 69;68;68;02107;02107;X6802107;LARANJA SANGUINEA (LIMAO GALEGO);;
63 a 69;68;68;02108;02108;X6802108;LIMAO VINAGRE;;
63 a 69;68;68;02201;02201;X6802201;TANGERINA;;
63 a 69;68;68;02202;02202;X6802202;MEXERICA;;
63 a 69;68;68;02203;02203;X6802203;MIXIRICA;;
63 a 69;68;68;02204;02204;X6802204;MEXERICA RIO;;
63 a 69;68;68;02205;02205;X6802205;MIXIRICA RIO;;
63 a 69;68;68;02206;02206;X6802206;MEXIRICA MURKOT;;
63 a 69;68;68;02207;02207;X6802207;MIXIRICA MURKOT;;
63 a 69;68;68;02208;02208;X6802208;MEXIRICA POKAN;;
63 a 69;68;68;02209;02209;X6802209;MIXIRICA POKAN;;
63 a 69;68;68;02210;02210;X6802210;MEXIRICA CRAVO;;
63 a 69;68;68;02211;02211;X6802211;MIXIRICA CRAVO;;
63 a 69;68;68;02212;02212;X6802212;TANGERINA POKAN;;
63 a 69;68;68;02213;02213;X6802213;TANGERINA CRAVO;;
63 a 69;68;68;02214;02214;X6802214;MEXIRICA PERA;;
63 a 69;68;68;02215;02215;X6802215;MIXIRICA PERA;;
63 a 69;68;68;02216;02216;X6802216;POKAN;;
63 a 69;68;68;02217;02217;X6802217;BERGAMOTA;;
63 a 69;68;68;02218;02218;X6802218;MIMOSA;;
63 a 69;68;68;02219;02219;X6802219;TANGERINA MONGORT;;
63 a 69;68;68;02220;02220;X6802220;LARANJA MONGORT;;
63 a 69;68;68;02221;02221;X6802221;LARANJA CRAVO;;
63 a 69;68;68;02222;02222;X6802222;LARANJA MORGOT;;
63 a 69;68;68;02223;02223;X6802223;TANJA;;
63 a 69;68;68;02224;02224;X6802224;MEXIRICA CARIOCA;;
63 a 69;68;68;02225;02225;X6802225;MEXIRICA KAPUTIA;;
63 a 69;68;68;02226;02226;X6802226;MEXIRICA MARICOTA;;
63 a 69;68;68;02227;02227;X6802227;MARICOTA;;
63 a 69;68;68;02228;02228;X6802228;LARANJA POKAN;;
63 a 69;68;68;02229;02229;X6802229;MEXIRICA;;
63 a 69;68;68;02230;02230;X6802230;MURGOTE (TANGERINA);;
63 a 69;68;68;02231;02231;X6802231;MORICOTA;;
63 a 69;68;68;02301;02301;X6802301;CIDRA;;
63 a 69;68;68;02302;02302;X6802302;POMELO;;
63 a 69;68;68;02303;02303;X6802303;TORANJA;;
63 a 69;68;68;02304;02304;X6802304;GREPE;;
63 a 69;68;68;02305;02305;X6802305;GRAPE FRUIT;;
63 a 69;68;68;02401;02401;X6802401;KINKAN;;
63 a 69;68;68;02402;02402;X6802402;KUNQUAT;;
63 a 69;68;68;02403;02403;X6802403;CUNQUATE;;
63 a 69;68;68;02404;02404;X6802404;LARANJA KUNQUAT;;
63 a 69;68;68;02405;02405;X6802405;LARANJA KINKAN;;
63 a 69;68;68;02406;02406;X6802406;LARANJA JABUTICABA;;
63 a 69;68;68;02407;02407;X6802407;LARANJINHA JAPONESA;;
63 a 69;68;68;02501;02501;X6802501;CANA DE ACUCAR;;
63 a 69;68;68;02601;02601;X6802601;ABACAXI;;
63 a 69;68;68;02602;02602;X6802602;ANANAS;;
63 a 69;68;68;02603;02603;X6802603;ABACAXI CAIANO;;
63 a 69;68;68;02604;02604;X6802604;ABACAXI PEROLA;;
63 a 69;68;68;02701;02701;X6802701;ABACATE;;
63 a 69;68;68;02801;02801;X6802801;CAQUI;;
63 a 69;68;68;02802;02802;X6802802;CAQUI CHOCOLATE;;
63 a 69;68;68;02803;02803;X6802803;CAQUI CAFE;;
63 a 69;68;68;02804;02804;X6802804;CAQUI DURO;;
63 a 69;68;68;02805;02805;X6802805;CAQUI FUJI;;
63 a 69;68;68;02806;02806;X6802806;CAQUI MOLE;;
63 a 69;68;68;02901;02901;X6802901;FIGO;;
63 a 69;68;68;02902;02902;X6802902;FIGO DA EUROPA;;
63 a 69;68;68;02903;02903;X6802903;FIGO DE VALINHOS;;
63 a 69;68;68;03001;03001;X6803001;MACA;;
63 a 69;68;68;03002;03002;X6803002;MACA ACIDA;;
63 a 69;68;68;03003;03003;X6803003;MACA DOCE;;
63 a 69;68;68;03004;03004;X6803004;MACA BRANCA;;
63 a 69;68;68;03005;03005;X6803005;MACA VERDE;;
63 a 69;68;68;03006;03006;X6803006;MACA VERMELHA;;
63 a 69;68;68;03007;03007;X6803007;MACA ARGENTINA;;
63 a 69;68;68;03008;03008;X6803008;MACA NACIONAL;;
63 a 69;68;68;03009;03009;X6803009;MACA FUGI;;
63 a 69;68;68;03010;03010;X6803010;MACA GALA;;
63 a 69;68;68;03011;03011;X6803011;MACA IMPORTADA;;
63 a 69;68;68;03012;03012;X6803012;MACA FUJI;;
63 a 69;68;68;03101;03101;X6803101;MAMAO;;
63 a 69;68;68;03102;03102;X6803102;MAMAO DA INDIA;;
63 a 69;68;68;03103;03103;X6803103;MAMAO MACHO;;
63 a 69;68;68;03104;03104;X6803104;MAMAO VERDE;;
63 a 69;68;68;03105;03105;X6803105;MAMAO HAVAI;;
63 a 69;68;68;03106;03106;X6803106;MAMAO DO AMAZONAS;;
63 a 69;68;68;03107;03107;X6803107;MAMAO PAPAIA;;
63 a 69;68;68;03108;03108;X6803108;PAPAIA;;
63 a 69;68;68;03109;03109;X6803109;MAMAO VERMELHO;;
63 a 69;68;68;03110;03110;X6803110;MAMAO BAIANO;;
63 a 69;68;68;03111;03111;X6803111;MAMAO FORMOSA;;
63 a 69;68;68;03112;03112;X6803112;MAMAO JAPONES;;
63 a 69;68;68;03113;03113;X6803113;MAMAO PAULISTA;;
63 a 69;68;68;03114;03114;X6803114;MAMAO DE CORDA;;
63 a 69;68;68;03201;03201;X6803201;MANGA;;
63 a 69;68;68;03202;03202;X6803202;MANGA COQUINHO;;
63 a 69;68;68;03203;03203;X6803203;MANGA ESPADINHA;;
63 a 69;68;68;03204;03204;X6803204;MANGA UBA;;
63 a 69;68;68;03205;03205;X6803205;MANGA CORACAO DE BOI;;
63 a 69;68;68;03206;03206;X6803206;MANGA ITAMARACA;;
63 a 69;68;68;03207;03207;X6803207;MANGA ROSINHA;;
63 a 69;68;68;03208;03208;X6803208;MANGA ROSA;;
63 a 69;68;68;03209;03209;X6803209;MANGA COITE;;
63 a 69;68;68;03210;03210;X6803210;MANGA CARLOTINHA;;
63 a 69;68;68;03211;03211;X6803211;MANGA ESPADA;;
63 a 69;68;68;03212;03212;X6803212;MANGA ABOBORA;;
63 a 69;68;68;03213;03213;X6803213;MANGA SAPATINHA;;
63 a 69;68;68;03214;03214;X6803214;MANGA JASMIM;;
63 a 69;68;68;03215;03215;X6803215;MANGUITO;;
63 a 69;68;68;03216;03216;X6803216;MANGA BACURI;;
63 a 69;68;68;03217;03217;X6803217;MANGA CATANA;;
63 a 69;68;68;03218;03218;X6803218;MANGA CORREIO;;
63 a 69;68;68;03219;03219;X6803219;MANGA DE FIAPO;;
63 a 69;68;68;03220;03220;X6803220;MANGA OURO;;
63 a 69;68;68;03221;03221;X6803221;MANGA TOMMY;;
63 a 69;68;68;03222;03222;X6803222;MANGA DE CHEIRO;;
63 a 69;68;68;03223;03223;X6803223;MANGA DE MESA;;
63 a 69;68;68;03224;03224;X6803224;MANGA HADEN;;
63 a 69;68;68;03225;03225;X6803225;MANGA PALMER;;
63 a 69;68;68;03226;03226;X6803226;MANGA RACHA;;
63 a 69;68;68;03301;03301;X6803301;MARACUJA;;
63 a 69;68;68;03302;03302;X6803302;MARACUJA MIRIM;;
63 a 69;68;68;03303;03303;X6803303;MARACUJA COMPRIDO;;
63 a 69;68;68;03304;03304;X6803304;MARACUJA AZUL;;
63 a 69;68;68;03305;03305;X6803305;MARACUJA REDONDO;;
63 a 69;68;68;03306;03306;X6803306;MARACUJA MELAO;;
63 a 69;68;68;03307;03307;X6803307;MARACUJA DE COBRA;;
63 a 69;68;68;03308;03308;X6803308;MARACUJA COMUM;;
63 a 69;68;68;03309;03309;X6803309;MARACUJA DOCE;;
63 a 69;68;68;03310;03310;X6803310;MARACUJA BRANCO;;
63 a 69;68;68;03311;03311;X6803311;MARACUJA SUSPIRO;;
63 a 69;68;68;03312;03312;X6803312;MARACUJA PEROBA;;
63 a 69;68;68;03313;03313;X6803313;MARACUJA SURURU;;
63 a 69;68;68;03314;03314;X6803314;MARACUJA ACU;;
63 a 69;68;68;03315;03315;X6803315;MARACUJA AMARELO;;
63 a 69;68;68;03316;03316;X6803316;MARACUJA MAMAO;;
63 a 69;68;68;03317;03317;X6803317;MARACUJAZINHO;;
63 a 69;68;68;03318;03318;X6803318;MARACUJA DE BOI;;
63 a 69;68;68;03319;03319;X6803319;MARACUJA ESCURO;;
63 a 69;68;68;03320;03320;X6803320;MARACUJA GRANDE;;
63 a 69;68;68;03321;03321;X6803321;MARACUJA PRETO;;
63 a 69;68;68;03322;03322;X6803322;MARACUJA ROXO;;
63 a 69;68;68;03323;03323;X6803323;MARACUJA PINTADO;;
63 a 69;68;68;03324;03324;X6803324;MARACUJA VERMELHO;;
63 a 69;68;68;03325;03325;X6803325;MARACUJA LARANJA;;
63 a 69;68;68;03326;03326;X6803326;MARACUJA ENCARNADO;;
63 a 69;68;68;03327;03327;X6803327;MARACUJA AZEDO;;
63 a 69;68;68;03328;03328;X6803328;MARACUJINA EM FRUTO;;
63 a 69;68;68;03401;03401;X6803401;MELANCIA;;
63 a 69;68;68;03501;03501;X6803501;MELAO;;
63 a 69;68;68;03502;03502;X6803502;MELAO AMARELO;;
63 a 69;68;68;03503;03503;X6803503;MELAO ESPANHOL;;
63 a 69;68;68;03504;03504;X6803504;MELAO GAUCHO;;
63 a 69;68;68;03505;03505;X6803505;MELAO JAPONES;;
63 a 69;68;68;03506;03506;X6803506;MELAO CAIPIRA;;
63 a 69;68;68;03507;03507;X6803507;MELAO COLONIAL;;
63 a 69;68;68;03508;03508;X6803508;MELAO ORANGE;;
63 a 69;68;68;03509;03509;X6803509;MELAO PINGO DE MEL;;
63 a 69;68;68;03510;03510;X6803510;MELAO VALENCIANO;;
63 a 69;68;68;03511;03511;X6803511;MELAO PELE DE SAPO;;
63 a 69;68;68;03601;03601;X6803601;PERA;;
63 a 69;68;68;03602;03602;X6803602;PERA DE AGUA;;
63 a 69;68;68;03603;03603;X6803603;PERA ACIDA;;
63 a 69;68;68;03604;03604;X6803604;PERA DAGUA;;
63 a 69;68;68;03701;03701;X6803701;PESSEGO;;
63 a 69;68;68;03801;03801;X6803801;FRUTA DE CONDE;;
63 a 69;68;68;03802;03802;X6803802;PINHA (FRUTA DE CONDE);;
63 a 69;68;68;03803;03803;X6803803;ATA;;
63 a 69;68;68;03901;03901;X6803901;UVA;;
63 a 69;68;68;03902;03902;X6803902;UVA NIAGARA;;
63 a 69;68;68;03903;03903;X6803903;UVA MOSCATEL;;
63 a 69;68;68;03904;03904;X6803904;UVA PRETA;;
63 a 69;68;68;03905;03905;X6803905;UVA ROSA;;
63 a 69;68;68;03906;03906;X6803906;UVA NACIONAL;;
63 a 69;68;68;03907;03907;X6803907;UVA VERDE;;
63 a 69;68;68;03908;03908;X6803908;UVA ITALIA;;
63 a 69;68;68;03909;03909;X6803909;UVA ROXA;;
63 a 69;68;68;03910;03910;X6803910;UVA RUBI;;
63 a 69;68;68;03911;03911;X6803911;UVA BRANCA;;
63 a 69;68;68;03912;03912;X6803912;UVA PASSA;;
63 a 69;68;68;03913;03913;X6803913;UVA BENITAKA;;
63 a 69;68;68;03914;03914;X6803914;UVA RED GLOBE;;
63 a 69;68;68;03915;03915;X6803915;UVA THOMPSON;;
63 a 69;68;68;04001;04001;X6804001;JENIPAPO;;
63 a 69;68;68;04002;04002;X6804002;JENIPAPA;;
63 a 69;68;68;04003;04003;X6804003;JENIPAPINHO;;
63 a 69;68;68;04004;04004;X6804004;JENIPA;;
63 a 69;68;68;04005;04005;X6804005;JENIPAPO MANSO;;
63 a 69;68;68;04101;04101;X6804101;JACA;;
63 a 69;68;68;04102;04102;X6804102;JACA DURA;;
63 a 69;68;68;04103;04103;X6804103;JACA DA BAHIA;;
63 a 69;68;68;04104;04104;X6804104;JACA MOLE;;
63 a 69;68;68;04105;04105;X6804105;JACA MANTEIGA;;
63 a 69;68;68;04201;04201;X6804201;GOIABA;;
63 a 69;68;68;04202;04202;X6804202;ARACA GUAIABA (GOIABA);;
63 a 69;68;68;04203;04203;X6804203;ARACA ACU (GOIABA);;
63 a 69;68;68;04204;04204;X6804204;ARACA GOIABA (GOIABA);;
63 a 69;68;68;04205;04205;X6804205;GUAIABA;;
63 a 69;68;68;04301;04301;X6804301;AMEIXA;;
63 a 69;68;68;04302;04302;X6804302;AMEIXA VERMELHA;;
63 a 69;68;68;04303;04303;X6804303;AMEIXA PRETA;;
63 a 69;68;68;04304;04304;X6804304;AMEIXA IMPORTADA;;
63 a 69;68;68;04305;04305;X6804305;AMEIXA FRESCA;;
63 a 69;68;68;04401;04401;X6804401;CAJU;;
63 a 69;68;68;04501;04501;X6804501;CEREJA;;
63 a 69;68;68;04502;04502;X6804502;CEREJA GALEGA;;
63 a 69;68;68;04503;04503;X6804503;CEREJA DOS PASSAROS;;
63 a 69;68;68;04504;04504;X6804504;CEREJA DA EUROPA;;
63 a 69;68;68;04601;04601;X6804601;CAJA MANGA;;
63 a 69;68;68;04602;04602;X6804602;CAJARANA;;
63 a 69;68;68;04603;04603;X6804603;CAJA ACU;;
63 a 69;68;68;04604;04604;X6804604;CAJA UMBU;;
63 a 69;68;68;04605;04605;X6804605;CAJA GRANDE;;
63 a 69;68;68;04701;04701;X6804701;TAPEREBA;;
63 a 69;68;68;04702;04702;X6804702;ACAJA (TAPEREBA);;
63 a 69;68;68;04703;04703;X6804703;CAJA PEQUENO;;
63 a 69;68;68;04704;04704;X6804704;CAJA MIRIM;;
63 a 69;68;68;04801;04801;X6804801;CARAMBOLA;;
63 a 69;68;68;04901;04901;X6804901;JABOTICABA;;
63 a 69;68;68;04902;04902;X6804902;JABOTICABA DO MATO;;
63 a 69;68;68;04903;04903;X6804903;JABOTICABA PAULISTA;;
63 a 69;68;68;04904;04904;X6804904;JABOTICABA MURTA;;
63 a 69;68;68;04905;04905;X6804905;JABUTICATUBA;;
63 a 69;68;68;04906;04906;X6804906;JABOTICATUBA;;
63 a 69;68;68;04907;04907;X6804907;JABOTICABA ACU;;
63 a 69;68;68;04908;04908;X6804908;JABUTICABA;;
63 a 69;68;68;04909;04909;X6804909;JABOTICABA MIUDA;;
63 a 69;68;68;05001;05001;X6805001;GRAVIOLA;;
63 a 69;68;68;05101;05101;X6805101;ARATICUM;;
63 a 69;68;68;05102;05102;X6805102;ARATICUM DE COMER;;
63 a 69;68;68;05103;05103;X6805103;ARATICUM MANSO;;
63 a 69;68;68;05104;05104;X6805104;PASMADA;;
63 a 69;68;68;05105;05105;X6805105;MAROLO;;
63 a 69;68;68;05201;05201;X6805201;MORANGO;;
63 a 69;68;68;05202;05202;X6805202;MORANGUINHO;;
63 a 69;68;68;05301;05301;X6805301;JAMBO;;
63 a 69;68;68;05302;05302;X6805302;JAMBO ROSA;;
63 a 69;68;68;05303;05303;X6805303;JAMBO AMARELO;;
63 a 69;68;68;05304;05304;X6805304;JAMBO VERDADEIRO;;
63 a 69;68;68;05305;05305;X6805305;JAMBO MORENO;;
63 a 69;68;68;05306;05306;X6805306;JAMBO CHEIROSO;;
63 a 69;68;68;05307;05307;X6805307;JAMBO DA INDIA;;
63 a 69;68;68;05308;05308;X6805308;JAMBO COMUM;;
63 a 69;68;68;05309;05309;X6805309;JAMBO ENCARNADO;;
63 a 69;68;68;05310;05310;X6805310;JAMBO VERMELHO;;
63 a 69;68;68;05311;05311;X6805311;JAMBO ROXO;;
63 a 69;68;68;05401;05401;X6805401;ATEMOIA;;
63 a 69;68;68;05501;05501;X6805501;GROSELHA EM FRUTO;;
63 a 69;68;68;05502;05502;X6805502;GROSELHA PRETA EM FRUTO;;
63 a 69;68;68;05503;05503;X6805503;GROSELHA ESPINHOSA EM FRUTO;;
63 a 69;68;68;05504;05504;X6805504;GROSELHA BRANCA EM FRUTO;;
63 a 69;68;68;05505;05505;X6805505;GROSELHA VERMELHA EM FRUTO;;
63 a 69;68;68;05601;05601;X6805601;MANGABA;;
63 a 69;68;68;05602;05602;X6805602;MANGABINHA DO NORTE;;
63 a 69;68;68;05603;05603;X6805603;MANGABINHA;;
63 a 69;68;68;05701;05701;X6805701;ARACA;;
63 a 69;68;68;05702;05702;X6805702;GOIABA ARACA (ARACA);;
63 a 69;68;68;05801;05801;X6805801;NESPERA;;
63 a 69;68;68;05802;05802;X6805802;AMEIXA DO CANADA (NESPERA);;
63 a 69;68;68;05803;05803;X6805803;AMEIXA DO JAPAO (NESPERA);;
63 a 69;68;68;05804;05804;X6805804;AMEIXA AMARELA (NESPERA);;
63 a 69;68;68;05805;05805;X6805805;AMEIXA JAPONESA (NESPERA);;
63 a 69;68;68;05806;05806;X6805806;NESPERA DO JAPAO;;
63 a 69;68;68;05901;05901;X6805901;FRUTA PAO;;
63 a 69;68;68;06001;06001;X6806001;SAPOTI;;
63 a 69;68;68;06002;06002;X6806002;SAPOTA;;
63 a 69;68;68;06101;06101;X6806101;UXI;;
63 a 69;68;68;06201;06201;X6806201;TAMARINDO;;
63 a 69;68;68;06202;06202;X6806202;TAMARINO;;
63 a 69;68;68;06301;06301;X6806301;CACAU;;
63 a 69;68;68;06401;06401;X6806401;PITOMBA;;
63 a 69;68;68;06402;06402;X6806402;PITOMBA DA MATA;;
63 a 69;68;68;06403;06403;X6806403;PITOMBA DE MACACO;;
63 a 69;68;68;06501;06501;X6806501;BACURI;;
63 a 69;68;68;06502;06502;X6806502;IBACUPARI;;
63 a 69;68;68;06503;06503;X6806503;BACURIUBA;;
63 a 69;68;68;06504;06504;X6806504;BACURIUVA;;
63 a 69;68;68;06505;06505;X6806505;IBACURUPARI;;
63 a 69;68;68;06601;06601;X6806601;INGA;;
63 a 69;68;68;06602;06602;X6806602;INGA CIPO;;
63 a 69;68;68;06603;06603;X6806603;INGA FEIJAO;;
63 a 69;68;68;06604;06604;X6806604;INGA DEDO;;
63 a 69;68;68;06605;06605;X6806605;INGA MIRIM;;
63 a 69;68;68;06606;06606;X6806606;INGA DA PRAIA;;
63 a 69;68;68;06607;06607;X6806607;INGA DE FERRADURA;;
63 a 69;68;68;06608;06608;X6806608;INGA XIXI;;
63 a 69;68;68;06701;06701;X6806701;PEQUI;;
63 a 69;68;68;06702;06702;X6806702;PIQUI;;
63 a 69;68;68;06703;06703;X6806703;PEQUIA;;
63 a 69;68;68;06704;06704;X6806704;PIQUIA;;
63 a 69;68;68;06705;06705;X6806705;PIQUIA BRAVO;;
63 a 69;68;68;06706;06706;X6806706;PIQUIA AMARELO;;
63 a 69;68;68;06707;06707;X6806707;PIQUIA DA AREIA;;
63 a 69;68;68;06708;06708;X6806708;PIQUIA PEDRA;;
63 a 69;68;68;06801;06801;X6806801;PITANGA;;
63 a 69;68;68;06802;06802;X6806802;PITANGA COMUM;;
63 a 69;68;68;06803;06803;X6806803;PITANGATUBA;;
63 a 69;68;68;06804;06804;X6806804;PITANGA MIUDA;;
63 a 69;68;68;06805;06805;X6806805;IBIPITANGA;;
63 a 69;68;68;06806;06806;X6806806;PITANGA VERMELHA;;
63 a 69;68;68;06807;06807;X6806807;PITANGA DE JARDIM;;
63 a 69;68;68;06808;06808;X6806808;PITANGA DO CAMPO;;
63 a 69;68;68;06901;06901;X6806901;CIRIGUELA;;
63 a 69;68;68;07001;07001;X6807001;MURICI;;
63 a 69;68;68;07002;07002;X6807002;MURICI RASTEIRO;;
63 a 69;68;68;07003;07003;X6807003;MURICI DE TABULEIRO;;
63 a 69;68;68;07004;07004;X6807004;MURUCHI;;
63 a 69;68;68;07005;07005;X6807005;MURICI DA MATA;;
63 a 69;68;68;07006;07006;X6807006;MURICI DA PRAIA;;
63 a 69;68;68;07007;07007;X6807007;MURICI PITANGA;;
63 a 69;68;68;07008;07008;X6807008;MURICI DO CAMPO;;
63 a 69;68;68;07009;07009;X6807009;MURICI DO BREJO;;
63 a 69;68;68;07010;07010;X6807010;MURICI DE CAPOEIRA;;
63 a 69;68;68;07011;07011;X6807011;MURICI PENIMA;;
63 a 69;68;68;07012;07012;X6807012;MURICI MIUDO;;
63 a 69;68;68;07013;07013;X6807013;DOURADINHA FALSA;;
63 a 69;68;68;07014;07014;X6807014;FALSA DOURADINHA;;
63 a 69;68;68;07101;07101;X6807101;UMBU;;
63 a 69;68;68;07102;07102;X6807102;AMBU;;
63 a 69;68;68;07103;07103;X6807103;IMBU;;
63 a 69;68;68;07201;07201;X6807201;BERIBA;;
63 a 69;68;68;07202;07202;X6807202;BIRIBA;;
63 a 69;68;68;07203;07203;X6807203;JACA DE POBRE (BERIBA);;
63 a 69;68;68;07301;07301;X6807301;CUPUACU;;
63 a 69;68;68;07401;07401;X6807401;NECTARINA;;
63 a 69;68;68;07501;07501;X6807501;MARI;;
63 a 69;68;68;07502;07502;X6807502;MARI AMARELO;;
63 a 69;68;68;07503;07503;X6807503;MARI ROXO;;
63 a 69;68;68;07504;07504;X6807504;UMARI AMARELO;;
63 a 69;68;68;07505;07505;X6807505;UMARI;;
63 a 69;68;68;07506;07506;X6807506;UMARI ROXO;;
63 a 69;68;68;07601;07601;X6807601;ROMA;;
63 a 69;68;68;07701;07701;X6807701;ACEROLA;;
63 a 69;68;68;07801;07801;X6807801;KIWI;;
63 a 69;68;68;07901;07901;X6807901;MANGOSTIM;;
63 a 69;68;68;07902;07902;X6807902;MANGOSTAO;;
63 a 69;68;68;08001;08001;X6808001;ABIU;;
63 a 69;68;68;08101;08101;X6808101;ABRICO;;
63 a 69;68;68;08201;08201;X6808201;JURUBEBA;;
63 a 69;68;68;08301;08301;X6808301;GRUMIXAMA DA INDIA;;
63 a 69;68;68;08302;08302;X6808302;GRUMIXAMA;;
63 a 69;68;68;08401;08401;X6808401;FRUTA (NAO-ESPECIFICADA);;
63 a 69;68;68;08402;08402;X6808402;FRUTA NAO-ESPECIFICADA;;
63 a 69;68;68;08501;08501;X6808501;UVA ORGANICA;;
63 a 69;68;68;08502;08502;X6808502;UVA NIAGARA ORGANICA;;
63 a 69;68;68;08503;08503;X6808503;UVA MOSCATEL ORGANICA;;
63 a 69;68;68;08504;08504;X6808504;UVA PRETA ORGANICA;;
63 a 69;68;68;08505;08505;X6808505;UVA ROSA ORGANICA;;
63 a 69;68;68;08506;08506;X6808506;UVA NACIONAL ORGANICA;;
63 a 69;68;68;08507;08507;X6808507;UVA VERDE ORGANICA;;
63 a 69;68;68;08508;08508;X6808508;UVA ITALIA ORGANICA;;
63 a 69;68;68;08509;08509;X6808509;UVA ROXA ORGANICA;;
63 a 69;68;68;08510;08510;X6808510;UVA RUBI ORGANICA;;
63 a 69;68;68;08511;08511;X6808511;UVA BRANCA ORGANICA;;
63 a 69;68;68;08512;08512;X6808512;UVA THOMPSON ORGANICA;;
63 a 69;68;68;08513;08513;X6808513;UVA BENITAKA ORGANICA;;
63 a 69;68;68;08514;08514;X6808514;UVA RED GLOBE ORGANICA;;
63 a 69;68;68;08601;08601;X6808601;MACA ORGANICA;;
63 a 69;68;68;08602;08602;X6808602;MACA ACIDA ORGANICA;;
63 a 69;68;68;08603;08603;X6808603;MACA DOCE ORGANICA;;
63 a 69;68;68;08604;08604;X6808604;MACA BRANCA ORGANICA;;
63 a 69;68;68;08605;08605;X6808605;MACA VERDE ORGANICA;;
63 a 69;68;68;08606;08606;X6808606;MACA VERMELHA ORGANICA;;
63 a 69;68;68;08607;08607;X6808607;MACA ARGENTINA ORGANICA;;
63 a 69;68;68;08608;08608;X6808608;MACA NACIONAL ORGANICA;;
63 a 69;68;68;08609;08609;X6808609;MACA FUGI ORGANICA;;
63 a 69;68;68;08610;08610;X6808610;MACA GALA ORGANICA;;
63 a 69;68;68;08611;08611;X6808611;MACA IMPORTADA ORGANICA;;
63 a 69;68;68;08701;08701;X6808701;PESSEGO ORGANICO;;
63 a 69;68;68;08801;08801;X6808801;MORANGO ORGANICO;;
63 a 69;68;68;08802;08802;X6808802;MORANGUINHO ORGANICO;;
63 a 69;68;68;08901;08901;X6808901;ACEROLA ORGANICA;;
63 a 69;68;68;09001;09001;X6809001;UVA PASSA ORGANICA;;
63 a 69;68;68;09101;09101;X6809101;BANANA PRATA ORGANICA;;
63 a 69;68;68;09201;09201;X6809201;CAJU ORGANICO;;
63 a 69;68;68;09301;09301;X6809301;LIMAO NAO ESPECIFICADO;;
63 a 69;68;68;09401;09401;X6809401;CAMBUI;;
63 a 69;68;68;09501;09501;X6809501;LARANJA CHAMPAGNE;;
63 a 69;68;68;09502;09502;X6809502;LARANJA CHAMPANHA;;
